date,sub_title_non_zero_pr,sub_title_top_50_pr,sub_title_top_75_pr,sub_title_pr_4_bins,sub_title_pr_normalized,sub_title_pr_norm_plus_base,sub_title_pos_non_zero_pr,sub_title_pos_top_50_pr,sub_title_pos_top_75_pr,sub_title_pos_pr_4_bins,sub_title_pos_pr_normalized,sub_title_pos_pr_norm_plus_base,sub_title_very_pos_non_zero_pr,sub_title_very_pos_top_50_pr,sub_title_very_pos_top_75_pr,sub_title_very_pos_pr_4_bins,sub_title_very_pos_pr_normalized,sub_title_very_pos_pr_norm_plus_base,sub_title_neg_non_zero_pr,sub_title_neg_top_50_pr,sub_title_neg_top_75_pr,sub_title_neg_pr_4_bins,sub_title_neg_pr_normalized,sub_title_neg_pr_norm_plus_base,sub_title_very_neg_non_zero_pr,sub_title_very_neg_top_50_pr,sub_title_very_neg_top_75_pr,sub_title_very_neg_pr_4_bins,sub_title_very_neg_pr_normalized,sub_title_very_neg_pr_norm_plus_base,sub_body_non_zero_pr,sub_body_top_50_pr,sub_body_top_75_pr,sub_body_pr_4_bins,sub_body_pr_normalized,sub_body_pr_norm_plus_base,sub_body_pos_non_zero_pr,sub_body_pos_top_50_pr,sub_body_pos_top_75_pr,sub_body_pos_pr_4_bins,sub_body_pos_pr_normalized,sub_body_pos_pr_norm_plus_base,sub_body_very_pos_non_zero_pr,sub_body_very_pos_top_50_pr,sub_body_very_pos_top_75_pr,sub_body_very_pos_pr_4_bins,sub_body_very_pos_pr_normalized,sub_body_very_pos_pr_norm_plus_base,sub_body_neg_non_zero_pr,sub_body_neg_top_50_pr,sub_body_neg_top_75_pr,sub_body_neg_pr_4_bins,sub_body_neg_pr_normalized,sub_body_neg_pr_norm_plus_base,sub_body_very_neg_non_zero_pr,sub_body_very_neg_top_50_pr,sub_body_very_neg_top_75_pr,sub_body_very_neg_pr_4_bins,sub_body_very_neg_pr_normalized,sub_body_very_neg_pr_norm_plus_base,com_body_non_zero_pr,com_body_top_50_pr,com_body_top_75_pr,com_body_pr_4_bins,com_body_pr_normalized,com_body_pr_norm_plus_base,com_body_pos_non_zero_pr,com_body_pos_top_50_pr,com_body_pos_top_75_pr,com_body_pos_pr_4_bins,com_body_pos_pr_normalized,com_body_pos_pr_norm_plus_base,com_body_very_pos_non_zero_pr,com_body_very_pos_top_50_pr,com_body_very_pos_top_75_pr,com_body_very_pos_pr_4_bins,com_body_very_pos_pr_normalized,com_body_very_pos_pr_norm_plus_base,com_body_neg_non_zero_pr,com_body_neg_top_50_pr,com_body_neg_top_75_pr,com_body_neg_pr_4_bins,com_body_neg_pr_normalized,com_body_neg_pr_norm_plus_base,com_body_very_neg_non_zero_pr,com_body_very_neg_top_50_pr,com_body_very_neg_top_75_pr,com_body_very_neg_pr_4_bins,com_body_very_neg_pr_normalized,com_body_very_neg_pr_norm_plus_base
2013-05-28,104.0,27.0,3.0,43.25,0.8130556079298202,2.5430556079298174,17.0,3.0,0.0,6.0,0.08732587093359907,0.3273258709335991,4.0,1.0,0.0,1.0,0.01646615752557207,0.056466157525572075,1.0,1.0,0.0,0.75,0.044747871994802235,0.07474787199480223,0.0,0.0,0.0,0.0,0.0,0.0,104.0,27.0,3.0,43.25,0.8130556079298202,2.5430556079298174,26.0,5.0,0.0,9.75,0.15067198459372785,0.5406719845937279,16.0,4.0,0.0,5.75,0.10596376965622767,0.3359637696562277,3.0,0.0,0.0,2.75,0.0029913932567323972,0.11299139325673238,3.0,0.0,0.0,1.75,0.0029913932567323972,0.07299139325673239,1883.0,296.0,24.0,576.75,6.353042243281955,29.42304224328191,484.0,71.0,12.0,148.5,1.7262714870168403,7.666271487016839,252.0,34.0,9.0,77.5,0.9417135997820674,4.041713599782065,238.0,33.0,1.0,76.75,0.6597556012998855,3.729755601299882,91.0,15.0,1.0,29.75,0.3206925484505331,1.5106925484505316
2013-05-29,111.0,42.0,1.0,48.5,0.9941543293157028,2.934154329315693,18.0,6.0,0.0,7.5,0.1568325433280777,0.4568325433280778,3.0,1.0,0.0,1.0,0.014251197213315055,0.054251197213315054,4.0,3.0,1.0,1.75,0.13086025684192362,0.20086025684192366,1.0,1.0,0.0,0.25,0.00528442139513236,0.01528442139513236,111.0,42.0,1.0,48.5,0.9941543293157028,2.934154329315693,21.0,7.0,0.0,9.25,0.10107583805112808,0.47107583805112824,13.0,4.0,0.0,6.25,0.07485193821083796,0.324851938210838,8.0,2.0,0.0,2.75,0.02785706677958851,0.1378570667795885,6.0,2.0,0.0,2.25,0.025213451552127255,0.11521345155212724,2134.0,368.0,42.0,648.5,7.717191351712885,33.6571913517127,578.0,100.0,14.0,179.0,2.1899126649926277,9.349912664992624,283.0,45.0,12.0,89.25,1.1947144151165203,4.76471441511652,305.0,60.0,4.0,88.5,1.071357869741011,4.611357869741012,141.0,24.0,1.0,39.75,0.41710785987163845,2.0071078598716348
2013-05-30,98.0,43.0,3.0,39.5,1.322311469024674,2.9023114690246685,14.0,7.0,1.0,6.5,0.26622327710277427,0.5262232771027744,3.0,2.0,0.0,1.5,0.06923513084430784,0.12923513084430782,2.0,1.0,0.0,0.75,0.022000974926121457,0.05200097492612146,0.0,0.0,0.0,0.0,0.0,0.0,98.0,43.0,3.0,39.5,1.322311469024674,2.9023114690246685,14.0,7.0,0.0,7.75,0.08666942870296925,0.39666942870296934,10.0,4.0,0.0,5.75,0.05928650099168901,0.28928650099168907,4.0,0.0,0.0,1.25,0.0011747716133562282,0.05117477161335623,1.0,0.0,0.0,0.25,0.0005026703427006991,0.0105026703427007,1744.0,281.0,18.0,551.75,6.025364141054963,28.095364141054926,453.0,86.0,6.0,149.5,1.7780445987768865,7.758044598776879,216.0,38.0,2.0,69.5,0.7463893771642988,3.526389377164294,237.0,24.0,0.0,69.5,0.5922781053522153,3.372278105352217,106.0,10.0,0.0,31.0,0.2228289910727861,1.462828991072785
2013-05-31,107.0,48.0,3.0,46.5,1.6088491036967751,3.4688491036967664,14.0,3.0,0.0,6.25,0.15677874504123496,0.40677874504123507,2.0,0.0,0.0,1.0,0.004487482372391875,0.044487482372391876,10.0,4.0,0.0,3.5,0.12677458660676705,0.2667745866067671,1.0,1.0,0.0,0.25,0.005950030111205258,0.015950030111205257,107.0,48.0,3.0,46.5,1.6088491036967751,3.4688491036967664,27.0,7.0,0.0,10.0,0.1638414383093614,0.5638414383093615,21.0,6.0,0.0,7.25,0.14865847439738505,0.4386584743973852,3.0,0.0,0.0,1.25,0.0026676074359857447,0.052667607435985746,2.0,0.0,0.0,0.75,0.0024435736791005684,0.03244357367910057,1852.0,292.0,35.0,564.25,6.566712279533185,29.136712279533096,517.0,70.0,9.0,157.75,1.6638746215432245,7.973874621543223,259.0,36.0,5.0,79.25,0.8438731403360279,4.013873140336026,223.0,40.0,4.0,67.75,0.7063715373609977,3.4163715373609973,97.0,16.0,3.0,28.5,0.33464537394342586,1.4746453739434249
2013-06-01,77.0,26.0,2.0,28.0,0.6418726895132854,1.7618726895132863,8.0,5.0,0.0,3.5,0.07608163729016888,0.21608163729016885,2.0,2.0,0.0,1.0,0.024352126547297168,0.06435212654729718,3.0,0.0,0.0,1.0,0.0022878104455073783,0.04228781044550738,0.0,0.0,0.0,0.0,0.0,0.0,77.0,26.0,2.0,28.0,0.6418726895132854,1.7618726895132863,27.0,9.0,0.0,9.0,0.1947710204748862,0.5547710204748861,22.0,7.0,0.0,7.0,0.14889949641898512,0.42889949641898506,1.0,0.0,0.0,0.25,0.00020782588477838602,0.010207825884778386,0.0,0.0,0.0,0.0,0.0,0.0,1582.0,325.0,39.0,421.0,8.19349900317024,25.033499003170117,456.0,104.0,24.0,122.25,3.0764069341538773,7.96640693415388,206.0,34.0,0.0,56.5,0.7720017789421154,3.03200177894211,137.0,18.0,0.0,35.0,0.4191587710136871,1.8191587710136887,43.0,10.0,0.0,10.75,0.20616792920598928,0.6361679292059892
2013-06-02,84.0,17.0,2.0,29.75,0.5297308119821917,1.719730811982192,8.0,1.0,1.0,3.25,0.09211358439295059,0.22211358439295062,2.0,0.0,0.0,0.5,0.004063264257594763,0.024063264257594762,5.0,1.0,0.0,1.5,0.03440923639074344,0.09440923639074345,1.0,0.0,0.0,0.25,0.0011384599496608936,0.011138459949660893,84.0,17.0,2.0,29.75,0.5297308119821917,1.719730811982192,13.0,3.0,0.0,5.25,0.047607544780440096,0.2576075447804401,12.0,3.0,0.0,5.0,0.044854647094553717,0.24485464709455373,5.0,0.0,0.0,2.0,0.007781715862756191,0.0877817158627562,2.0,0.0,0.0,0.75,0.0033775581274699895,0.03337755812746999,1729.0,229.0,6.0,472.0,5.26394537426212,24.143945374262113,487.0,70.0,3.0,136.25,1.614772082207737,7.064772082207722,244.0,34.0,1.0,68.25,0.81679924109653,3.5467992410965263,188.0,28.0,0.0,50.75,0.591286559034139,2.6212865590341368,64.0,7.0,0.0,17.0,0.17303687452883398,0.8530368745288344
2013-06-03,120.0,43.0,16.0,43.0,1.6833255861981464,3.403325586198138,11.0,4.0,3.0,4.25,0.26458676804059383,0.4345867680405939,4.0,1.0,0.0,1.75,0.009779779907825407,0.0797797799078254,8.0,1.0,1.0,2.5,0.08864780255451102,0.18864780255451102,2.0,0.0,0.0,0.5,0.0010012300017930888,0.02100123000179309,120.0,43.0,16.0,43.0,1.6833255861981464,3.403325586198138,28.0,2.0,0.0,9.75,0.07378817473509028,0.4637881747350904,18.0,0.0,0.0,6.25,0.01861424769591259,0.26861424769591263,5.0,4.0,1.0,1.75,0.08609950571964273,0.1560995057196427,1.0,1.0,0.0,0.5,0.005440235406857286,0.025440235406857286,1777.0,276.0,38.0,479.75,7.084898882566866,26.274898882566752,472.0,79.0,15.0,129.0,2.1286765792490634,7.2886765792490715,224.0,33.0,8.0,60.75,0.961314012578781,3.391314012578776,204.0,36.0,6.0,53.75,0.853026340352568,3.003026340352564,68.0,11.0,2.0,18.0,0.25914673478557454,0.9791467347855749
2013-06-04,111.0,32.0,13.0,38.75,1.4489623112399268,2.998962311239923,8.0,2.0,0.0,3.25,0.020947350704166878,0.15094735070416684,2.0,1.0,0.0,0.5,0.007189786890079022,0.02718978689007902,7.0,1.0,0.0,2.0,0.010817034748773349,0.09081703474877335,1.0,0.0,0.0,0.25,0.00020782588477838602,0.010207825884778386,111.0,32.0,13.0,38.75,1.4489623112399268,2.998962311239923,29.0,5.0,0.0,9.0,0.11137426476276195,0.47137426476276195,21.0,4.0,0.0,6.75,0.09675405820026972,0.3667540582002697,5.0,1.0,0.0,2.25,0.011536471375568808,0.10153647137556882,3.0,1.0,0.0,1.25,0.010426992912060278,0.06042699291206027,2245.0,308.0,22.0,618.0,7.1642528564461605,31.884252856445812,599.0,91.0,6.0,168.75,2.004560705269611,8.754560705269617,293.0,56.0,5.0,83.0,1.0797102385361539,4.399710238536146,304.0,36.0,2.0,81.5,0.803260796502313,4.063260796502308,147.0,15.0,2.0,39.25,0.36449184416788954,1.934491844167891
2013-06-05,117.0,39.0,10.0,40.25,1.3416181541716317,2.951618154171624,15.0,6.0,0.0,5.5,0.08438023743076745,0.30438023743076753,2.0,2.0,0.0,0.5,0.017130809804568218,0.03713080980456822,5.0,1.0,0.0,1.75,0.01899888950532931,0.08899888950532932,0.0,0.0,0.0,0.0,0.0,0.0,117.0,39.0,10.0,40.25,1.3416181541716317,2.951618154171624,25.0,6.0,0.0,10.5,0.09294136996503931,0.5129413699650395,18.0,4.0,0.0,7.75,0.061503267072866706,0.37150326707286674,4.0,0.0,0.0,1.0,0.007180045145827904,0.04718004514582791,2.0,0.0,0.0,0.5,0.002077213267077591,0.02207721326707759,2175.0,395.0,39.0,592.75,8.659245650643637,32.36924565064336,603.0,114.0,13.0,164.25,2.5488430305347785,9.118843030534793,316.0,58.0,7.0,86.5,1.285284285769906,4.745284285769902,245.0,30.0,2.0,67.25,0.6350400727908403,3.3250400727908347,108.0,14.0,1.0,29.5,0.2605779583162968,1.4405779583162979
2013-06-06,106.0,32.0,3.0,38.5,0.777622104075904,2.3176221040759017,18.0,6.0,2.0,4.75,0.22869031941250154,0.41869031941250157,3.0,1.0,0.0,0.75,0.014054667244589444,0.04405466724458944,8.0,2.0,0.0,4.0,0.056707700394462525,0.21670770039446258,1.0,0.0,0.0,0.75,0.004498839515617381,0.034498839515617385,106.0,32.0,3.0,38.5,0.777622104075904,2.3176221040759017,23.0,3.0,0.0,9.25,0.05177211566421625,0.42177211566421624,18.0,2.0,0.0,7.0,0.04124863596127817,0.3212486359612782,3.0,1.0,0.0,1.5,0.012902157626995564,0.07290215762699556,0.0,0.0,0.0,0.75,0.0,0.03,2230.0,386.0,31.0,615.5,8.721188832092881,33.34118883209246,580.0,107.0,7.0,162.0,2.332909830845051,8.812909830845047,289.0,45.0,2.0,81.5,1.0421511472805405,4.302151147280531,344.0,49.0,0.0,95.0,1.0296007102571678,4.8296007102571625,173.0,21.0,0.0,47.5,0.448025348887342,2.3480253488873406
2013-06-07,105.0,39.0,12.0,37.75,1.4819105779252317,2.991910577925225,12.0,6.0,1.0,4.5,0.13171217657440087,0.31171217657440087,4.0,3.0,0.0,1.25,0.027133558654656602,0.0771335586546566,9.0,4.0,1.0,2.75,0.16447909499458563,0.2744790949945856,2.0,1.0,0.0,0.5,0.015144069785832765,0.03514406978583276,105.0,39.0,12.0,37.75,1.4819105779252317,2.991910577925225,21.0,6.0,0.0,8.75,0.11896476051575788,0.46896476051575803,14.0,4.0,0.0,6.25,0.0538311495477014,0.30383114954770146,3.0,0.0,0.0,1.5,0.0071241166644413646,0.06712411666444136,1.0,0.0,0.0,0.5,0.002602142221100627,0.02260214222110063,1714.0,265.0,17.0,491.5,6.255846204984498,25.915846204984412,441.0,65.0,3.0,128.25,1.6491512482236452,6.779151248223645,199.0,29.0,1.0,59.0,0.8131789922445803,3.173178992244571,202.0,16.0,2.0,56.75,0.5397125938703132,2.809712593870308,100.0,9.0,2.0,27.25,0.3347527062342467,1.4247527062342458
2013-06-08,60.0,14.0,0.0,20.5,0.2484126887154528,1.068412688715453,5.0,2.0,0.0,1.75,0.02381384705200103,0.09381384705200103,2.0,1.0,0.0,0.75,0.0145114733691169,0.044511473369116906,5.0,2.0,0.0,1.75,0.030494096695102918,0.10049409669510291,1.0,1.0,0.0,0.25,0.007103136403377061,0.017103136403377062,60.0,14.0,0.0,20.5,0.2484126887154528,1.068412688715453,20.0,2.0,0.0,6.75,0.0393461784916127,0.3093461784916127,13.0,1.0,0.0,4.5,0.029065125513596704,0.2090651255135967,2.0,0.0,0.0,0.5,0.0006948104777822978,0.020694810477782297,2.0,0.0,0.0,0.5,0.0006948104777822978,0.020694810477782297,1221.0,141.0,9.0,341.5,3.420773654370591,17.080773654370557,363.0,47.0,7.0,102.75,1.2038553697452572,5.3138553697452595,186.0,30.0,5.0,53.25,0.6424263033648135,2.77242630336481,127.0,13.0,1.0,34.25,0.3092239992444687,1.6792239992444689,60.0,7.0,1.0,16.0,0.166451040867604,0.806451040867604
2013-06-09,61.0,16.0,3.0,23.75,0.4740274626215538,1.424027462621554,6.0,3.0,1.0,2.75,0.10893626522018919,0.2189362652201892,3.0,1.0,0.0,0.75,0.012737203213395772,0.042737203213395775,4.0,2.0,0.0,1.0,0.03497554387629371,0.07497554387629371,2.0,1.0,0.0,0.5,0.021008607261511398,0.0410086072615114,61.0,16.0,3.0,23.75,0.4740274626215538,1.424027462621554,12.0,2.0,0.0,5.5,0.03799034497476316,0.2579903449747632,10.0,2.0,0.0,5.0,0.03523397939803262,0.23523397939803264,0.0,0.0,0.0,1.25,0.0,0.05,0.0,0.0,0.0,0.5,0.0,0.02,1491.0,178.0,2.0,428.0,4.407212066612922,21.527212066612833,358.0,52.0,0.0,105.5,1.1526693975573976,5.372669397557398,176.0,23.0,0.0,51.0,0.5246218488285829,2.564621848828578,163.0,10.0,0.0,44.75,0.3710319801873091,2.161031980187309,60.0,3.0,0.0,16.5,0.11985634833584977,0.7798563483358499
2013-06-10,76.0,33.0,4.0,26.75,0.8102917105592395,1.88029171055924,12.0,3.0,0.0,4.0,0.0474658242137384,0.20746582421373838,3.0,1.0,0.0,1.0,0.015973455599168043,0.05597345559916804,6.0,4.0,1.0,1.75,0.13173965287244566,0.20173965287244566,0.0,0.0,0.0,0.0,0.0,0.0,76.0,33.0,4.0,26.75,0.8102917105592395,1.88029171055924,14.0,6.0,0.0,5.0,0.08768763710413789,0.28768763710413786,12.0,6.0,0.0,4.5,0.08694551701246656,0.2669455170124666,6.0,1.0,0.0,1.5,0.034712745438489255,0.09471274543848925,3.0,0.0,0.0,0.75,0.0047245077277468135,0.03472450772774681,1423.0,211.0,2.0,414.0,4.62246962484441,21.182469624844337,343.0,46.0,1.0,104.25,1.2164282533082544,5.386428253308242,173.0,20.0,0.0,53.0,0.5088473053351664,2.628847305335161,187.0,20.0,0.0,51.5,0.4044112344582791,2.464411234458276,72.0,6.0,0.0,19.75,0.1631268462992076,0.9531268462992081
2013-06-11,97.0,36.0,10.0,33.75,1.2633968110174756,2.613396811017472,16.0,8.0,0.0,6.25,0.1228911109351875,0.3728911109351875,8.0,4.0,0.0,2.25,0.08088411609032596,0.17088411609032597,4.0,3.0,2.0,1.75,0.18436673803408288,0.25436673803408283,0.0,0.0,0.0,0.0,0.0,0.0,97.0,36.0,10.0,33.75,1.2633968110174756,2.613396811017472,25.0,6.0,0.0,9.25,0.09168839208991206,0.4616883920899121,14.0,3.0,0.0,5.5,0.0547146598276895,0.27471465982768944,4.0,0.0,0.0,2.25,0.0069834883826700245,0.09698348838267001,3.0,0.0,0.0,1.75,0.006170988961840864,0.07617098896184087,1686.0,371.0,9.0,475.75,7.426177831569577,26.456177831569445,471.0,125.0,6.0,137.0,2.361322862250609,7.841322862250604,207.0,57.0,1.0,60.75,1.0176065070028157,3.44760650700281,180.0,22.0,0.0,51.0,0.5114057654310961,2.5514057654310927,74.0,10.0,0.0,21.5,0.23341634346091023,1.0934163434609108
2013-06-12,80.0,31.0,5.0,28.75,0.8206497553285115,1.9706497553285118,7.0,2.0,1.0,2.75,0.11719139407400936,0.2271913940740094,1.0,0.0,0.0,0.5,0.002495614695230265,0.022495614695230266,1.0,0.0,0.0,0.5,0.0045948953554833,0.0245948953554833,0.0,0.0,0.0,0.0,0.0,0.0,80.0,31.0,5.0,28.75,0.8206497553285115,1.9706497553285118,13.0,4.0,0.0,6.25,0.0644292172734547,0.31442921727345474,8.0,3.0,0.0,3.75,0.03096534170744066,0.1809653417074407,3.0,2.0,0.0,1.25,0.015719530444584497,0.06571953044458449,0.0,0.0,0.0,0.25,0.0,0.01,1395.0,314.0,18.0,420.75,6.34131939949444,23.17131939949447,399.0,119.0,7.0,117.75,2.2328194229285336,6.9428194229285305,191.0,58.0,5.0,54.0,1.0772280066960238,3.237228006696016,138.0,21.0,2.0,45.0,0.5013564776423142,2.3013564776423108,58.0,11.0,1.0,18.5,0.2080001148854061,0.9480001148854066
2013-06-13,67.0,28.0,10.0,28.75,1.1189495159678595,2.2689495159678583,13.0,5.0,1.0,4.5,0.1428789449899116,0.32287894498991165,2.0,1.0,1.0,0.5,0.08359873792737839,0.10359873792737838,3.0,0.0,0.0,0.75,0.0041420068832857,0.0341420068832857,0.0,0.0,0.0,0.0,0.0,0.0,67.0,28.0,10.0,28.75,1.1189495159678595,2.2689495159678583,13.0,6.0,0.0,6.0,0.06569377822186818,0.30569377822186816,11.0,6.0,0.0,4.75,0.060277681946713284,0.2502776819467133,2.0,1.0,0.0,1.25,0.027857094031939908,0.07785709403193991,1.0,0.0,0.0,0.75,0.00231534222892795,0.03231534222892795,1328.0,259.0,15.0,395.25,5.6465999311558805,21.45659993115585,372.0,74.0,8.0,116.75,1.6930538000803472,6.363053800080345,196.0,39.0,6.0,61.25,0.870012881385243,3.3200128813852388,132.0,21.0,0.0,39.5,0.4742744955012615,2.0542744955012604,48.0,10.0,0.0,14.0,0.21410531452235368,0.7741053145223542
2013-06-14,77.0,28.0,5.0,31.5,0.7602067928981764,2.020206792898176,11.0,5.0,1.0,3.75,0.12127056611094283,0.27127056611094286,2.0,1.0,1.0,0.5,0.08376448822059454,0.10376448822059454,5.0,1.0,0.0,1.5,0.03576243218160238,0.0957624321816024,0.0,0.0,0.0,0.25,0.0,0.01,77.0,28.0,5.0,31.5,0.7602067928981764,2.020206792898176,16.0,3.0,0.0,6.5,0.044393692351403405,0.3043936923514034,10.0,2.0,0.0,3.75,0.029913596365362782,0.1799135963653628,2.0,0.0,0.0,1.5,0.00041565176955677205,0.06041565176955677,1.0,0.0,0.0,1.0,0.00020782588477838602,0.040207825884778385,1485.0,273.0,16.0,439.5,6.134658427034517,23.714658427034507,450.0,90.0,8.0,135.0,2.138152320253295,7.538152320253293,233.0,53.0,7.0,70.75,1.2507099289597328,4.080709928959724,156.0,23.0,1.0,50.0,0.5541278525772255,2.5541278525772246,56.0,11.0,0.0,17.75,0.21937759652099145,0.9293775965209918
2013-06-15,60.0,17.0,1.0,23.5,0.32119671162973323,1.2611967116297338,10.0,4.0,0.0,3.25,0.0579006931844091,0.18790069318440913,3.0,2.0,0.0,0.75,0.017510270856006815,0.047510270856006814,4.0,1.0,0.0,1.5,0.014331211506797212,0.07433121150679721,0.0,0.0,0.0,0.0,0.0,0.0,60.0,17.0,1.0,23.5,0.32119671162973323,1.2611967116297338,8.0,2.0,1.0,4.5,0.09483522885487221,0.2748352288548722,8.0,2.0,1.0,3.5,0.09483522885487221,0.23483522885487226,4.0,1.0,0.0,2.0,0.00960774502754939,0.08960774502754938,3.0,1.0,0.0,1.5,0.008914961531288882,0.06891496153128888,1159.0,230.0,11.0,344.25,4.613162140894665,18.38316214089468,343.0,72.0,3.0,103.75,1.3608087429872084,5.510808742987195,155.0,42.0,3.0,47.75,0.7417327361747948,2.651732736174791,103.0,15.0,3.0,32.75,0.3418196084961223,1.651819608496122,39.0,7.0,2.0,12.0,0.1556423537730363,0.6356423537730364
2013-06-16,52.0,18.0,0.0,19.25,0.20977511053352416,0.9797751105335244,10.0,6.0,0.0,3.0,0.06668795898113158,0.1866879589811316,0.0,0.0,0.0,0.25,0.0,0.01,4.0,1.0,0.0,1.0,0.010533375275177387,0.05053337527517739,0.0,0.0,0.0,0.0,0.0,0.0,52.0,18.0,0.0,19.25,0.20977511053352416,0.9797751105335244,9.0,2.0,0.0,3.25,0.020720416621949053,0.15072041662194907,8.0,2.0,0.0,3.0,0.018921319644280087,0.1389213196442801,4.0,2.0,0.0,1.75,0.014830572492672847,0.08483057249267283,2.0,1.0,0.0,0.5,0.008585804378104793,0.028585804378104793,1094.0,190.0,43.0,322.0,5.819084658977368,18.699084658977412,308.0,77.0,38.0,93.75,3.1679421203509577,6.917942120350966,121.0,19.0,3.0,39.25,0.5091724553561013,2.0791724553561,94.0,8.0,1.0,29.25,0.23257712446190673,1.4025771244619074,38.0,5.0,0.0,12.0,0.10295249078397307,0.582952490783973
2013-06-17,77.0,31.0,3.0,26.5,0.589112839374247,1.649112839374247,9.0,5.0,0.0,3.25,0.06270862744875033,0.19270862744875034,2.0,1.0,0.0,1.0,0.013598783728789265,0.05359878372878927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,31.0,3.0,26.5,0.589112839374247,1.649112839374247,13.0,6.0,0.0,4.75,0.05222017033304577,0.2422201703330458,8.0,4.0,0.0,3.25,0.02666126189982717,0.15666126189982718,4.0,0.0,0.0,1.75,0.007305010354791425,0.07730501035479143,2.0,0.0,0.0,0.75,0.002362639939784107,0.03236263993978411,1339.0,210.0,18.0,381.25,5.141493097230413,20.39149309723036,319.0,49.0,7.0,90.5,1.3222532576026003,4.942253257602593,147.0,21.0,4.0,40.25,0.6666667135007543,2.2766667135007523,166.0,24.0,1.0,47.75,0.5631952160400125,2.473195216040009,53.0,7.0,0.0,14.5,0.14858628654415273,0.7285862865441529
2013-06-18,95.0,42.0,10.0,37.25,1.3704726144340569,2.8604726144340518,9.0,4.0,1.0,4.25,0.1351885733085572,0.30518857330855725,1.0,0.0,0.0,0.5,0.0024770004885063517,0.02247700048850635,4.0,2.0,1.0,1.5,0.10593479675270508,0.16593479675270506,0.0,0.0,0.0,0.0,0.0,0.0,95.0,42.0,10.0,37.25,1.3704726144340569,2.8604726144340518,12.0,1.0,0.0,7.25,0.027306353061683334,0.3173063530616834,9.0,1.0,0.0,4.75,0.025736876187271877,0.21573687618727194,4.0,0.0,0.0,2.25,0.004205767842110828,0.09420576784211082,2.0,0.0,0.0,1.25,0.002399475949630867,0.05239947594963087,1395.0,207.0,15.0,421.75,5.014777086352652,21.884777086352628,344.0,56.0,5.0,106.75,1.3221889940169924,5.59218899401698,168.0,23.0,0.0,50.5,0.5459847087009418,2.5659847087009378,171.0,17.0,2.0,50.5,0.513990671435954,2.533990671435952,81.0,8.0,0.0,22.25,0.25087392074772835,1.1408739207477285
2013-06-19,75.0,30.0,7.0,30.0,0.928456140954239,2.1284561409542393,14.0,8.0,4.0,5.0,0.4026227018618647,0.6026227018618648,3.0,2.0,1.0,1.0,0.09549494359351954,0.13549494359351955,5.0,1.0,0.0,1.5,0.019450422892793577,0.07945042289279357,0.0,0.0,0.0,0.0,0.0,0.0,75.0,30.0,7.0,30.0,0.928456140954239,2.1284561409542393,6.0,1.0,0.0,4.25,0.02357229036693259,0.19357229036693266,6.0,1.0,0.0,3.0,0.02357229036693259,0.14357229036693261,1.0,0.0,0.0,1.0,0.0015075812002915186,0.04150758120029152,1.0,0.0,0.0,0.75,0.0015075812002915186,0.03150758120029152,1334.0,248.0,8.0,391.5,5.031814086232179,20.69181408623217,315.0,70.0,1.0,95.25,1.3764780093765592,5.186478009376548,140.0,32.0,0.0,42.75,0.680751435094211,2.3907514350942085,151.0,31.0,1.0,43.25,0.5148125747111425,2.244812574711142,60.0,14.0,0.0,16.25,0.2297438808291994,0.8797438808291995
2013-06-20,67.0,31.0,5.0,24.75,0.8535770167299287,1.8435770167299288,2.0,0.0,0.0,1.75,0.00041565176955677205,0.07041565176955678,0.0,0.0,0.0,0.5,0.0,0.02,2.0,2.0,0.0,0.5,0.04697889734487523,0.06697889734487522,0.0,0.0,0.0,0.0,0.0,0.0,67.0,31.0,5.0,24.75,0.8535770167299287,1.8435770167299288,19.0,8.0,0.0,6.25,0.15824978197622988,0.40824978197622985,12.0,5.0,0.0,3.75,0.11477520883698358,0.2647752088369836,1.0,1.0,0.0,0.5,0.02080078137673301,0.040800781376733014,0.0,0.0,0.0,0.25,0.0,0.01,1239.0,223.0,5.0,360.5,4.971457245821092,19.39145724582112,313.0,58.0,1.0,95.25,1.2321463774012609,5.042146377401248,152.0,28.0,1.0,46.0,0.6009534053188071,2.440953405318806,127.0,16.0,1.0,36.75,0.4011760794247001,1.8711760794247008,34.0,5.0,0.0,10.25,0.10162225011434896,0.5116222501143489
2013-06-21,67.0,16.0,2.0,25.0,0.4073320939534585,1.4073320939534588,12.0,4.0,1.0,4.0,0.08965931872512216,0.24965931872512218,4.0,1.0,0.0,1.25,0.013010048680530817,0.06301004868053081,1.0,0.0,0.0,0.5,0.00024094657744656983,0.020240946577446572,0.0,0.0,0.0,0.0,0.0,0.0,67.0,16.0,2.0,25.0,0.4073320939534585,1.4073320939534588,18.0,5.0,2.0,6.0,0.21508895999803626,0.4550889599980362,12.0,4.0,2.0,4.25,0.1864201952516976,0.35642019525169755,3.0,0.0,0.0,1.75,0.002659357076290834,0.07265935707629083,2.0,0.0,0.0,1.25,0.0008919497620743491,0.050891949762074354,1233.0,288.0,57.0,360.75,8.663582068198275,23.093582068198284,404.0,139.0,50.0,117.5,4.8003699700791875,9.50036997007919,160.0,44.0,1.0,48.75,0.8574385309420985,2.8074385309420933,120.0,26.0,0.0,33.25,0.6344134743383539,1.964413474338354,47.0,12.0,0.0,13.0,0.31518334630245526,0.8351833463024557
